days_in_crisis,energy_crisis_1970,oil_crisis_1973,early_1980s_recession,black_monday,dot_com_bubble,financial_crisis_2007,corona_2020
152,-0.21433599224623368,0.5281902858146332,-0.39547177638801667,,-0.07609223874506421,0.24457973023544188,
153,-0.21462162492261183,0.48369379869519524,-0.4215008320780893,,-0.0724910257048823,0.24972738669710537,
154,-0.2103359106368976,0.4199683084991168,-0.3966406704870389,,-0.07343531276814952,0.22735541904211887,
155,-0.2114738907222461,0.40426150221639434,-0.38208639516866416,,-0.06965459443166555,0.2226683498389206,
156,-0.2089105184636303,0.5000061830674581,-0.3898568673742828,,-0.07210280535445268,0.20106170163947457,
157,-0.2089105184636303,0.5097149209315358,-0.39588096375982496,,-0.0728579497758235,0.20417608442543156,
158,-0.2089105184636303,0.5625995363161512,-0.4116385395174007,,-0.06889044552492596,0.20699855126144617,
159,-0.21231960937272132,0.5278963399691193,-0.398091741487844,,-0.06964317416625077,0.19686626868334312,
160,-0.209754044948548,0.5023523475377096,-0.40720474270291085,,-0.07491624384610007,0.20169993373878814,
161,-0.21316604381121518,0.47565331841149605,-0.40781786348770543,,-0.07283369935537698,0.19632358965276664,
162,-0.2145925773347529,0.4831346151696009,-0.40475037882512876,,-0.07207798425996781,0.20969485565561152,
163,-0.21602114876332423,0.5128375854666306,-0.42248738188323276,,-0.07207798425996781,0.21615190225864356,
164,-0.21745176392784515,0.5445683546973997,-0.4206193868645528,,-0.07170041204928268,0.1957892802223814,
165,-0.21515950031753006,0.5277929586116589,-0.411296826267909,,-0.0730214160122944,0.19379611393536544,
166,-0.21773239911684383,0.5088356126400949,-0.4445480577950026,,-0.06508490807578649,0.17781893847174202,
167,-0.21887885942065577,0.5242390751831455,-0.4477327711707988,,-0.07052172847323679,0.1821680251635368,
168,-0.22031357965021114,0.5337538230423272,-0.4447934740461983,,-0.06712870302554597,0.20786086581018803,
169,-0.2217503612594065,0.5280987806295092,-0.44262731706352754,,-0.06712870302554597,0.20026165387661077,
170,-0.2217503612594065,0.5257291123830637,-0.43245567052824474,,-0.06712870302554597,0.20706823357031479,
171,-0.2203115123385433,0.5209785185588357,-0.44126624321546937,,-0.06938402538480348,0.22453302230270922,
172,-0.2188747307293477,0.5018854397998859,-0.42285354480277093,,-0.059593025573092095,0.22951641100702813,
173,-0.21457057004068214,0.4970192597512241,-0.38170641263319494,,-0.052880364748926434,0.20031530907865347,
174,-0.21485628432639636,0.4774593575507351,-0.40625731083678773,,-0.05602909599545347,0.20996343620691682,
175,-0.21514208026809412,0.477958110667942,-0.3921382193696299,,-0.05602909599545347,0.20237490332327435,
176,-0.21457032497935757,0.5148474426719301,-0.39577018062870983,,-0.05565748692819228,0.23267793362630462,
177,-0.2148560392650718,0.5052320580565455,-0.375114044541225,,-0.05008542154929185,0.24367298585280273,
178,-0.21428444738167673,0.4896980774740213,-0.3477330921602727,,-0.04971600891537964,0.25536412234002415,
179,-0.21485571273443294,0.5079426534109049,-0.3535268349180942,,-0.04676179916648748,0.2631577262099515,
180,-0.2151415086761307,0.5103639609169582,-0.35236133375259304,,-0.03829346337856432,0.2607577262099515,
181,-0.21456975338739415,0.4958712072937699,-0.36982349906109124,,-0.041761882509633974,0.25942118517814183,
182,-0.21456975338739415,0.493420226901613,-0.39885193508004857,,-0.050005150507435814,0.24090638989768542,
183,-0.21456975338739415,0.5007912342726204,-0.3884797569226355,,-0.04982044419047982,0.24554233208475928,
184,-0.21456975338739415,0.4885961123214009,-0.39391453953133115,,-0.0540679049476358,0.2523284341477342,
185,-0.21428403910167992,0.47625043330905514,-0.3617348188270203,,-0.0551806645915528,0.26553954226312915,
186,-0.21399840642530166,0.44375043330905517,-0.3699701129446673,,-0.05128166719088434,0.29028674822374645,
187,-0.21456950865260038,0.45408635062171676,-0.3498040393978108,,-0.05183650351416913,0.29573987728113404,
188,-0.21456950865260038,0.46840860126110306,-0.33468776032804337,,-0.05424212897678937,0.3143349186034482,
189,-0.2148552229383146,0.46689574195701833,-0.3278149080943664,,-0.04348345711628121,0.3057142289482758,
190,-0.2148552229383146,0.46184523690651325,-0.32891346979952185,,-0.04109769826144527,0.2934380141145162,
191,-0.21514101888001236,0.4846878765004218,-0.3340387545375628,,-0.03395745659172733,0.2874825506240968,
192,-0.21599865181311684,0.47327348444086836,-0.3002665736560516,,-0.03613887815144379,0.2882640041276132,
193,-0.21514028271440455,0.5124301109468925,-0.3074648017845123,,-0.04834510879454801,0.28930512854198076,
194,-0.21485440507003617,0.5148455698840906,-0.3007721079752541,,-0.06291537806787906,0.25290367248373846,
195,-0.21514020101173392,0.49720701566722314,-0.2902457921857804,,-0.06310253883898131,0.25452266870608053,
196,-0.21456844572299738,0.4906332323077255,-0.30559666937876284,,-0.061979363998098,0.24644077215435645,
197,-0.21456844572299738,0.4965591582336514,-0.2833249544567138,,-0.05861361979465729,0.24969987047048892,
198,-0.2139970171515687,0.5127594527844616,-0.309468745306387,,-0.06345894219495551,0.24239072049755983,
199,-0.21456811937886744,0.497300515586394,-0.2725559936285348,,-0.06608066504139742,0.22139262941493099,
200,-0.21428240509315322,0.48846832716637434,-0.2757922395832273,,-0.07415426624304977,0.24423385504167194,
201,-0.2151393031222878,0.471141594493107,-0.28769700148798916,,-0.0758578437558266,0.23824256963862178,
202,-0.2148534254779194,0.4862549446190516,-0.3101504516522827,,-0.07301096828135323,0.2308453093646492,
203,-0.21599660924470987,0.47632938630639654,-0.30062664212847323,,-0.07660332978636364,0.20462394585374666,
204,-0.21599660924470987,0.4798381582362211,-0.3649995611073855,,-0.07129023680723667,0.20178947873356523,
205,-0.21571048621180577,0.46135663975470265,-0.34068164888911734,,-0.07129023680723667,0.19269340141690805,
206,-0.2148523626420118,0.46135663975470265,-0.347630114436309,,-0.06657147501033223,0.1708919097358983,
207,-0.2148523626420118,0.4511785227063566,-0.328971222308029,,-0.06675933899680586,0.1708919097358983,
208,-0.21370917887522123,0.4588906049685674,-0.3329780912261744,,-0.07371161257816639,0.13012944639278978,
209,-0.2131382396802457,0.4486865233359143,-0.31861027513422036,,-0.07125182071440117,0.13104659711122446,
210,-0.21256762627083048,0.46415044086168744,-0.3146442694684979,,-0.07634808345505795,0.13043572356204913,
211,-0.21085676228451722,0.45907429872970773,-0.30900092861071005,,-0.07900412595173789,0.09192716610483642,
212,-0.20801019240122676,0.45907429872970773,-0.31405143366121513,,-0.07101477841512016,0.10432386031971252,
213,-0.2105648333322514,0.45295184975011593,-0.29092678617108547,,-0.07271321208184967,0.09490470804341744,
214,-0.2102802573504643,0.4591120140211631,-0.2997470728304019,,-0.060803949321925455,0.12913608680728428,
215,-0.2082887922011043,0.46421405483748956,-0.3136514109839058,,-0.0643533608668535,0.15089520418393143,
216,-0.20686914427379022,0.44898562844155043,-0.311395347814137,,-0.06904027500258658,0.13949748372802262,
217,-0.20573503596644693,0.4479547006064989,-0.3059929842800909,,-0.07940004143694335,0.1431382604270518,
218,-0.20601824185712958,0.37674727026594157,-0.3124857638614186,,-0.07768706085072341,0.1431382604270518,
219,-0.20375195290528814,0.3906361591548304,-0.32837308780508057,,-0.0784470836514074,0.15674164615861164,
220,-0.20375195290528814,0.3796772550452414,-0.3269991468845401,,-0.09004624699044528,0.15047859814191022,
221,-0.20488253515514676,0.37690717194274836,-0.34597925207548463,,-0.08542908654411963,0.10868927675814233,
222,-0.20658032802441673,0.3824627274983039,-0.3349069910032235,,-0.08676956911784628,0.1149510175220746,
223,-0.20601343460038057,0.37970029655907733,-0.33778883538362703,,-0.08868711465955292,0.11775126643308897,
224,-0.20374714564853913,0.37692836878415203,-0.3528177371177311,,-0.09521929525513406,0.12116423571636548,
225,-0.20346450008607442,0.3797061465619298,-0.34953135214120545,,-0.0994737914841034,0.1205458065265077,
226,-0.20374706578259882,0.39909672827938136,-0.34157627493016196,,-0.10403907574898963,0.08805818276413147,
227,-0.20318177465766962,0.5023575978445987,-0.35620023036191684,,-0.09916102696850182,0.08038309482041539,
228,-0.19329476900795206,0.5048206520317908,-0.35031094885426073,,-0.09391830852189986,0.03526546671857844,
229,-0.19749057320375618,0.49744964466078345,-0.34328518773013894,,-0.08773712250683341,0.04809030640808232,
230,-0.19327709005768878,0.490023902086526,-0.34735495517199944,,-0.07717847401384048,0.08107931007352709,
231,-0.19327709005768878,0.5423929793932591,-0.3403497012315442,,-0.05780157431779187,0.08688576168643036,
232,-0.1918784886590874,0.5376536429003681,-0.34672651282574707,,-0.06376504804123584,0.12986202852414686,
233,-0.18964385178757892,0.5447965000432252,-0.347309943397509,,-0.06507738399924101,0.19136264353029697,
234,-0.1876929041844575,0.5589808972063458,-0.34380731642728135,,-0.0772793738622033,0.19831513483968288,
235,-0.19047454535274688,0.5426638808893295,-0.3699853268984855,,-0.07955987557257971,0.2213300945635034,
236,-0.19186924549221707,0.5298676723585238,-0.3855169875914365,,-0.08203606604877012,0.23257868848926277,
237,-0.1935452231458482,0.5284274419216539,-0.38673057982444625,,-0.08661884244747187,0.2292416473324218,
238,-0.19046743915032505,0.5250620573062693,-0.38430044616709513,,-0.07510915512731065,0.2208711116181361,
239,-0.19046743915032505,0.5380866593323185,-0.40430044616709515,,-0.051782775457293484,0.23606525905764086,
240,-0.19046743915032505,0.5547533259989851,-0.4179058883439659,,-0.04177536255885017,0.23939120140797354,
241,-0.1896306190666429,0.5758306093713504,-0.4053667033909878,,-0.05351848182490515,0.21673926770631613,
242,-0.18795837826396744,0.5703260222153872,-0.41217784890182374,,-0.07375613499980294,0.2116516475819521,
243,-0.18016761588221997,0.5666359853150181,-0.4109309661088063,,-0.08057819298729585,0.17983346576377024,
244,-0.17989152532451713,0.5550619112409441,-0.4227616012271127,,-0.08572988159633999,0.15166445167926323,
245,-0.17989152532451713,0.6019003187350893,-0.4164604039996396,,-0.08630525558943536,0.20903160143771726,
246,-0.18071956838275605,0.6041374552004137,-0.39078726686751675,,-0.08246722066331758,0.21045935700596397,
247,-0.18348199932198261,0.6063695980575565,-0.3859032619835119,,-0.08074670833297926,0.2409697647618808,
248,-0.18680609904497447,0.6442315134250398,-0.3786128610114585,,-0.0839909831421396,0.21883362751782987,
249,-0.18763989559861527,0.6850040456138811,-0.4075634038341365,,-0.07748131436940342,0.23807528003622258,
250,-0.18763989559861527,0.662323633242747,-0.39700439762295625,,-0.0799542076545472,0.16145118231273559,
251,-0.18680540324812867,0.6876400889389495,-0.3730338997741547,,-0.08071698416103079,0.16265382813354146,
252,-0.1873612676172225,0.7287923523134351,-0.3502247761246948,,-0.08777805286332097,0.18007124555095877,
253,-0.18708318085415243,0.7090295064636327,-0.37193839114816896,,-0.08777805286332097,0.12753287483076992,
254,-0.18763919975879506,0.6767714419475037,-0.3755376712921401,,-0.09719569653043603,0.1051029682887138,
255,-0.1884736921092819,0.6934381086141703,-0.3875786104853972,,-0.10398653859485196,0.11848728951242327,
256,-0.1893088814188587,0.7159790922207276,-0.39915691639642703,,-0.09949347354308391,0.08955647190236038,
257,-0.19098065628650995,0.7219911162688237,-0.38867602860357864,,-0.0903530612521466,0.05328704185054689,
258,-0.19349251785502786,0.7279672118863536,-0.36976205666947237,,-0.09555637595632838,0.021028977334417887,
259,-0.196010704760456,0.7446008752526903,-0.3799416973880353,,-0.09284424887380227,0.010612310667751257,
260,-0.201620802937174,0.7574563485678443,-0.371472247902252,,-0.09207145134675432,0.03587546856248813,
261,-0.20303124017271712,0.8209178870293827,-0.37267200795024236,,-0.10114481042011347,0.03587546856248813,
262,-0.20726852830831033,0.8147696049317336,-0.3738732091514435,,-0.09705363566850622,0.08173446924695094,
263,-0.21095647157072173,0.7936633458342081,-0.38650099026990414,,-0.0910388898400235,0.07028158966579912,
264,-0.20896330528370588,0.8419904833806765,-0.4130539744355557,,-0.08602442503770902,0.03784200012591166,
265,-0.20839496200436503,0.8412812635225205,-0.41105197243355374,,-0.0925490844121093,0.03613142879508713,
266,-0.19959064504895463,0.8313451386112359,-0.42453848592006715,,-0.07613030905958862,0.05223835134477861,
267,-0.19987217658048628,0.8170082210485119,-0.4182093719960165,,-0.07327968192161816,0.06910175775287297,
268,-0.1987457333250653,0.8028264028666938,-0.4244986801721171,,-0.07801722219071039,0.07009678262849484,
269,-0.1959327938032649,0.7803254806977524,-0.40297969283034507,,-0.07497076369870748,0.044583197472762515,
270,-0.19677430852977262,0.7652311410751109,-0.4079363223222906,,-0.07459111297737098,0.06872464595967165,
271,-0.19958172009630815,0.7882196468222373,-0.42038962244682365,,-0.07459111297737098,0.04316023692912718,
272,-0.20352316153774963,0.8369087853990163,-0.410931867087429,,-0.07041653992234254,0.030894478837134032,
273,-0.20295787041282043,0.822623071113302,-0.44091312879885936,,-0.07589650968802675,0.015371884839203709,
274,-0.20295787041282043,0.8298694479248963,-0.4389813837892006,,-0.07266641278511965,0.063024302498629,
275,-0.20437029979135146,0.8586464263421625,-0.462117630575833,,-0.07285580672451364,0.04496410182973265,
276,-0.20323875806575042,0.8726324403281764,-0.4759334200495172,,-0.06357374572811281,0.05041369311038668,
277,-0.20295619236922602,0.8829772679143832,-0.46392541471262605,,-0.06282299497736188,0.08293401831363867,
278,-0.1987189042336328,0.865912421498001,-0.4784277218978601,,-0.06807430780556911,0.05143795532151263,
279,-0.2001253739945329,0.8798013103868898,-0.4744143439714388,,-0.05808184928369864,0.10089594990145845,
280,-0.20153382469875813,0.89966432408552,-0.4844076817462556,,-0.0558417895487725,0.16287141794535775,
281,-0.20068756235743246,0.9037184991470825,-0.47229462656455967,,-0.053606736466261684,0.16043980700310856,
282,-0.20040571342845825,0.9070629807524336,-0.46897015847945334,,-0.056208483353457295,0.15068965465697814,
283,-0.20040571342845825,0.9520629807524336,-0.4828866594734891,,-0.06272981743208594,0.15315005911738255,
284,-0.20181456099115214,0.9919353890458945,-0.4707898852799406,,-0.046600785174021664,0.10833729054770791,
285,-0.20435406437715653,1.0318126896593913,-0.4568456621723709,,-0.03515744814928923,0.11090798463511142,
286,-0.2057684915341581,1.0642610672405122,-0.45226151024047834,,-0.03880708318578563,0.09327977950690625,
287,-0.2057684915341581,1.0585467815262266,-0.44313504348689303,,0.028042733664031205,0.10241517918064202,
288,-0.2057684915341581,0.9924548275032381,-0.4625148884481334,,0.003665051260597685,0.07105404112697244,
289,-0.20435206093925717,1.0232240582724688,-0.4634371545877909,,0.0001457832683400273,0.09541986222176546,
290,-0.20548360266485832,1.0142688343918718,-0.4664702549438504,,0.010387704511497509,0.0960715402927983,
291,-0.20548360266485832,0.9721001596930766,-0.4512586147322102,,-0.02387204028836265,0.14100804306062642,
292,-0.20661642622758836,0.9783894678691772,-0.4499556831361189,,-0.025681995039493866,0.1727936460522126,
293,-0.20576584499708106,1.0158894678691772,-0.46166680870540977,,-0.04290774299960265,0.17128352826302506,
294,-0.20576584499708106,1.009865371483635,-0.46495844794174945,,-0.05582287215089421,0.17067856758546907,
295,-0.20548255887810074,1.012895674513938,-0.4553151190117628,,-0.06367333944061393,0.1855090760600454,
296,-0.2057657647687834,0.997789934332669,-0.46094118207600454,,-0.059528652176107366,0.22338560454200185,
297,-0.20548247864980307,1.006992388320399,-0.46752012944442556,,-0.06253052834871531,0.20643158155349606,
298,-0.20576568454048572,1.006992388320399,-0.4734803943450878,,-0.06328325699004012,0.18363123077886878,
299,-0.2054823984215054,1.0030410205392442,-0.4768115069366934,,-0.061023369984390285,0.1994852541112051,
300,-0.20576560431218804,1.00395649200705,-0.48951204169605167,,-0.05764118283670161,0.19300704445278338,
301,-0.20576560431218804,1.0344442968850989,-0.48951204169605167,,-0.05202320530861182,0.2365755091830739,
302,-0.20633217655014824,1.0758644152282941,-0.5030530031043117,,-0.046809052608425716,0.22464707975961462,
303,-0.2057652831261121,1.0701825970464758,-0.5119754464811133,,-0.039213646902608756,0.23010841922497816,
304,-0.2057652831261121,1.08446831133219,-0.5071278010517504,,-0.03755893096217866,0.2060946970980485,
305,-0.20491542476917157,1.080242959219514,-0.4969279388877257,,-0.03829314535278072,0.1999435547430397,
306,-0.2054815159098451,1.0547832703934885,-0.5074341471016702,,-0.039027899210238415,0.20023827917569514,
307,-0.20519831001916256,1.0649429220625741,-0.5111572579676383,,-0.03388084038670902,0.2087827694526545,
308,-0.20491518431134836,1.0678164852809648,-0.5111572579676383,,-0.04083036489292691,0.19884996197383475,
309,-0.20576432102235886,1.059220496742283,-0.5319185036423788,,-0.04009371664246664,0.17494910626418592,
310,-0.20633089326031906,1.065578878245173,-0.5524132032890219,,-0.03420486864835537,0.17434451134278328,
311,-0.20774812682040988,1.0822359718695267,-0.5642458151216337,,-0.03566846176946781,0.16829490456722374,
312,-0.20718042883573762,1.0963602656548375,-0.59900048801883,,-0.031637681263787965,0.15429612185267716,
313,-0.20689674089247523,1.0782544160726648,-0.6027826362790418,,-0.0287179732345908,0.18361710950699817,
314,-0.2071803483797129,1.06123313947692,-0.5913931146389506,,-0.04800472723750204,0.2070272831716664,
315,-0.20746403632297528,1.0251581034018842,-0.5951468683927044,,-0.04392309458444077,0.2023393253632867,
316,-0.20718026787802646,1.0431221752581716,-0.6207685714823803,,-0.05223795046027224,0.21499755321138803,
317,-0.20718026787802646,1.062239822316995,-0.6555713557051182,,-0.05167897896781837,0.23331150669976009,
318,-0.20491076433192712,1.0636828237599965,-0.6155072531410155,,-0.05988893128554429,0.27270631115308575,
319,-0.2026463997692326,1.0564782128089878,-0.6417013979792281,,-0.06439512730507113,0.2586991702577274,
320,-0.20123436926937377,1.0428352519962156,-0.6290431701311268,,-0.06062296585656113,0.25619220646942653,
321,-0.19728625872227845,1.0434238335147559,-0.6423244201311268,,-0.05554968513502789,0.25284118720106574,
322,-0.19475816883463815,1.0551885393971088,-0.6263307542562256,,-0.055175783471165474,0.2833819549231168,
323,-0.19363740671639784,1.071176911490132,-0.5999903552537319,,-0.059847807391927965,0.28202252044785847,
324,-0.1916782687371087,1.0708907884572278,-0.5923973408270046,,-0.059660049224447675,0.26704838486386717,
325,-0.18832631342984596,1.0482805995619788,-0.604454612869205,,-0.052526578227638954,0.267601176461435,
326,-0.18331517757238502,1.0380316976586115,-0.6212356960118441,,-0.054949690995579226,0.2841757620967942,
327,-0.17860603629814664,1.0380316976586115,-0.6328726238628914,,-0.05139961625716383,0.27656706644462026,
328,-0.17915745620440537,1.03951098759944,-0.614819248666659,,-0.04488313887864959,0.25685184191011856,
329,-0.18385108281302798,1.03951098759944,-0.6279264190598741,,-0.04710289470550877,0.27333228883749283,
330,-0.17913933115005665,1.0409880924738861,-0.606051419059874,,-0.050810718213109785,0.30438477578445633,
331,-0.18134622770178077,1.0418730482260985,-0.6037578410782227,,-0.05062463708173637,0.30998179070982956,
332,,1.0380416306015774,-0.5740095573253623,,-0.05192696266313179,0.3017655171874336,
333,,1.0202901513116367,-0.5503058536216585,,-0.055280166836008005,0.3363038497150397,
334,,1.0022178621550102,-0.5257038275724544,,-0.06032689580797068,0.332171618310081,
335,,0.9700092731979549,-0.5327659744651098,,-0.05976330384854911,0.34928780088269507,
336,,1.0238919990299675,-0.5270760740383672,,-0.06126536918839154,0.3579568472875906,
337,,1.0326138035412455,-0.4895937543778298,,-0.055812191301967795,0.3546706996637281,
338,,1.0254581684786337,-0.499137039994735,,-0.05712133661709784,0.3531490156667715,
339,,1.0239566669771323,-0.5005135024861321,,-0.05393781601784686,0.34730700398274816,
340,,1.0128288474282603,-0.5163646396329274,,-0.05636454739735042,0.30438416289945747,
341,,1.0103957574039293,-0.5555803259074372,,-0.0591714336248953,0.32093515061969247,
342,,1.0195420988673438,-0.5446473813010233,,-0.05935908609252527,0.3054414531407009,
343,,1.0038321290788241,-0.5496942450357025,,-0.04584557257901167,,
344,,0.9921685317798676,-0.5286797522820794,,-0.02436409109753024,,
345,,1.0045908920283149,-0.5151950113310504,,-0.025089254259241578,,
346,,0.9831184993902781,-0.5299008936839915,,-0.029080545986382433,,
347,,0.9972250824623784,-0.5220828410898195,,-0.02598400682426949,,
348,,0.9493116357854078,-0.5383028692985642,,-0.023986549043263694,,
349,,0.9590518955256676,-0.5024605753917543,,-0.01836857151517368,,
350,,1.0008525386124845,-0.5564398141460796,,-0.021251973930023205,,
351,,0.968445131205077,-0.566242301344324,,-0.022517110384026373,,
352,,0.9604706495463848,-0.5777671240393594,,-0.02414577487914038,,
353,,0.9540397813791822,-0.5770197398839034,,-0.027770933479829174,,
354,,1.0009653477222242,-0.5941967376434255,,-0.035229547269168826,,
355,,0.9839638021271702,-0.5843183181905379,,-0.04164450328089908,,
356,,0.961951223510818,-0.586575654533653,,-0.0350036621076838,,
357,,0.974169873028503,-0.5880839501595957,,-0.0370194216825418,,
358,,0.9732168870056312,-0.5812863670780247,,-0.034448727595138284,,
359,,0.9684474116479206,-0.5655324285934035,,-0.03700790550642896,,
360,,0.9716422998268343,-0.5670095334678495,,-0.0406803256312912,,
361,,0.9939352934574076,-0.5551752139412223,,-0.037915858252006385,,
362,,0.9752437046723609,-0.5537132256371287,,-0.03221837617150636,,
363,,0.9625452919739482,-0.565392057753917,,-0.03989381476799769,,
364,,0.9503266424562633,-0.5934570503683926,,0.03967420060395721,,
365,,0.93828237162293,-0.5968005154139854,,0.026545470851186415,,
366,,0.951461943286851,-0.5896336962618048,,0.022053418328726315,,
367,,0.9270716993844119,-0.6078017507659683,,0.023441825131919614,,
368,,0.9254050327177452,-0.6047177106734472,,0.03730664315618315,,
369,,0.9037021946543061,-0.6247023378832858,,0.022605788455328457,,
370,,0.8900503175212003,-0.6254866516087759,,0.02191182592930485,,
371,,0.8883202137149719,-0.6196781743717271,,0.0338909925959715,,
372,,0.8796547024498073,-0.6246727115966374,,0.028229644165709056,,
373,,0.8376966604917653,-0.6042805547338922,,0.039616807726785774,,
374,,0.8340470254552689,-0.5935196016209022,,0.031087295614878552,,
375,,0.8178616604326946,-0.6018846206323091,,0.034700509654795764,,
376,,0.8701004664028439,-0.5995840071353765,,0.029385920249687003,,
377,,0.9020153600198652,-0.6041746727818953,,0.030247692052513542,,
378,,0.8556236074425456,-0.6180101839271681,,0.03317519334405816,,
379,,0.843010994829933,-0.6359369181438478,,0.03540733620120118,,
380,,0.843010994829933,-0.6295877117946415,,0.029068463492617935,,
381,,0.8557847174576702,-0.6548243048545783,,0.019240877285721325,,
382,,0.8720009336738864,-0.6556333663432514,,0.0007836249785649896,,
383,,0.8702278840284964,-0.694499763104385,,0.0006062256526824239,,
384,,0.8933184701741447,-0.6700684235930119,,0.0007836564546697122,,
385,,0.9037351368408114,-0.6700684235930119,,-0.001877333433568662,,
386,,0.8865530062566189,-0.6495092130666962,,-9.860700169395109e-05,,
387,,0.893546013249626,-0.6648194467492102,,-0.00222928881987583,,
388,,0.8952821243607372,-0.6705477609881628,,-0.008812918713114293,,
389,,0.9282110671683628,-0.6532638103708789,,-0.020455404831688506,,
390,,0.9282110671683628,-0.6257557197559921,,-0.019911729587034577,,
391,,0.9852580470341346,-0.6485903654252835,,-0.021904122269519655,,
392,,0.9820834438595314,-0.6405323476976444,,-0.017548405391116684,,
393,,0.975714017107939,-0.646020106578565,,-0.015560693067300124,,
394,,0.997508888902811,-0.6596857014338705,,-0.0106914414893019,,
395,,0.9793156643105901,-0.6376808114583205,,-0.004230565681692666,,
396,,0.9607853128728904,-0.5898339215061673,,-0.010115016466285986,,
397,,0.9698998962062239,-0.545693891064767,,-0.0034782451658375013,,
398,,0.966674089754611,-0.5179970980618515,,-0.005972899478025817,,
399,,0.9504928599811482,-0.5172878782036955,,-0.01186786196462808,,
400,,0.9652954915600955,-0.5243750504219804,,-0.009352138694187828,,
401,,0.9523295272164974,-0.5336541367888612,,-0.004512561709064999,,
402,,0.9474034188421132,-0.5322132145986596,,-0.00576122385676392,,
403,,0.9787565541556447,-0.531493790138228,,-0.015763009889984136,,
404,,0.9579565541556446,-0.4775757455659777,,-0.005479769767306797,,
405,,0.9742964234366903,-0.5144106705318713,,-0.017979769767306752,,
406,,0.9726887063948897,-0.48537384333640377,,-0.011650655843256086,,
407,,0.9775196242692858,-0.5156560181471401,,-0.02171354892501709,,
408,,0.9743144960641577,-0.5184949109789357,,-0.025162450722076457,,
409,,0.967883627896955,-0.5305945551070497,,-0.02844113924666658,,
410,,0.9646473819422625,-0.5435628548188652,,-0.030816870240818806,,
411,,0.9614006286955092,-0.5423949716071864,,-0.03136642144067214,,
412,,0.9669380879788969,-0.5177522186179765,,-0.030266479500349996,,
413,,0.9682338443766942,,,-0.0320973106977136,,
414,,0.9776159213744295,,,-0.029529445694045364,,
415,,0.9889097012013324,,,-0.025504564610986602,,
416,,0.9835214286181312,,,-0.024046838663464687,,
417,,0.9873455203963338,,,-0.0214995315310047,,
418,,0.9841709172217307,,,-0.018414232075469217,,
419,,0.9746167770943421,,,-0.017509582174980665,,
420,,0.9681859089271395,,,-0.02329410856688241,,
421,,0.9578299218721233,,,-0.024930472203245957,,
422,,0.967640255423464,,,-0.026569517914409646,,
423,,0.9585728979105106,,,-0.03185955804574869,,
424,,0.956938910982406,,,-0.03351002567824457,,
425,,0.9242056867598201,,,-0.028734125604769067,,
426,,0.9258977341371466,,,-0.025626264544439836,,
427,,0.9360328692722817,,,-0.0157848211327396,,
428,,0.9126214980348235,,,-0.013258201389011015,,
429,,0.9263201281718099,,,-0.009297805349407051,,
430,,0.9229417497934315,,,-0.010015036835869462,,
431,,0.9212468345391942,,,-0.019166301863681956,,
432,,0.9086831673065966,,,-0.014095675279111153,,
433,,0.9317230572653311,,,-0.01337495455839044,,
434,,0.9485297799544067,,,-0.01769616449717326,,
435,,,,,-0.011005386920319604,,
436,,,,,-0.009388717259820267,,
437,,,,,-0.01315485786240278,,
438,,,,,-0.010094551831799636,,
439,,,,,-0.010094551831799636,,
440,,,,,-0.0011211132101198729,,
441,,,,,0.01933424075644008,,
442,,,,,0.015499483914885204,,
443,,,,,0.017599221447693658,,
444,,,,,0.010090927401945282,,
445,,,,,0.011498386937483729,,
446,,,,,0.012903868314855349,,
447,,,,,0.0065880788411710745,,
448,,,,,0.0025245300260507975,,
449,,,,,-0.002084581833548649,,
450,,,,,-0.007605507924376864,,
451,,,,,-0.008321840302600303,,
452,,,,,-0.00796341736353201,,
453,,,,,-0.012262951580658599,,
454,,,,,0.0006913485272940223,,
455,,,,,0.0035332668221431662,,
456,,,,,0.009200996188065802,,
457,,,,,0.021529280795321903,,
458,,,,,0.03736087439309499,,
459,,,,,0.06322146696031539,,
460,,,,,0.06322146696031539,,
461,,,,,0.07924817814562435,,
462,,,,,0.057723367103889145,,
463,,,,,0.06158566769163054,,
464,,,,,0.05656726688868641,,
465,,,,,0.06194722653898921,,
466,,,,,0.06479003590353771,,
467,,,,,0.053593949659081375,,
468,,,,,0.03605600699466316,,
469,,,,,0.03897396099397654,,
470,,,,,0.04102770051134774,,
471,,,,,0.03829499342338871,,
472,,,,,0.046001792532825325,,
473,,,,,0.05687874698557849,,
474,,,,,0.055029385855787094,,
475,,,,,0.05014476399289325,,
476,,,,,0.05691524469702325,,
477,,,,,0.05826023460959895,,
478,,,,,0.041134646966885624,,
479,,,,,0.03532665243323341,,
480,,,,,0.028969264117082116,,
481,,,,,0.03605900992375688,,
482,,,,,0.044300768165515314,,
483,,,,,0.04276807061783128,,
484,,,,,0.036116185917166144,,
485,,,,,0.033025526576506925,,
486,,,,,0.03905377321791237,,
487,,,,,0.042649047999627765,,
488,,,,,0.03838429194367421,,
489,,,,,0.04146806785595791,,
490,,,,,0.04659189364588101,,
491,,,,,0.058316617520137615,,
492,,,,,0.0529420793945079,,
493,,,,,0.06273606791190067,,
494,,,,,0.0707628237647433,,
495,,,,,0.07938923385100738,,
496,,,,,0.07856686542995472,,
497,,,,,0.07181789423653906,,
498,,,,,0.06949770862168991,,
499,,,,,0.06767046609677296,,
500,,,,,0.061845869658097685,,
501,,,,,0.05950238120814799,,
